bun test v1.3.14 (0d9b296a)

test/e2e/fleet.e2e.ts.test.ts:
timestamp=2026-06-15T01:11:20.575Z level=INFO fiber=#5 message="Gateway run started" gateway:run=0ms runId=run-atlas transport=ws triggeredBy=fleet-control role=operator workflow=panopticon-fleet-control service=smithers source=user userId=fleet-control resume=false connectionId=fleet-control:connection
timestamp=2026-06-15T01:11:23.704Z level=INFO fiber=#1086 message="getNodeOutput completed" runId=run-atlas durationMs=1.5238749999998618 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.732Z level=INFO fiber=#1092 message="getNodeOutput completed" runId=run-atlas durationMs=1.464292000000114 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.755Z level=INFO fiber=#1098 message="getNodeOutput completed" runId=run-atlas durationMs=1.2528339999998934 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.780Z level=INFO fiber=#1104 message="getNodeOutput completed" runId=run-atlas durationMs=1.3582920000003469 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.805Z level=INFO fiber=#1110 message="getNodeOutput completed" runId=run-atlas durationMs=1.3234999999999673 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.831Z level=INFO fiber=#1116 message="getNodeOutput completed" runId=run-atlas durationMs=1.4279999999998836 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.859Z level=INFO fiber=#1122 message="getNodeOutput completed" runId=run-atlas durationMs=1.3975000000000364 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.881Z level=INFO fiber=#1128 message="getNodeOutput completed" runId=run-atlas durationMs=1.2448749999998654 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.905Z level=INFO fiber=#1134 message="getNodeOutput completed" runId=run-atlas durationMs=1.5929589999996097 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.929Z level=INFO fiber=#1140 message="getNodeOutput completed" runId=run-atlas durationMs=1.6142079999999623 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.956Z level=INFO fiber=#1146 message="getNodeOutput completed" runId=run-atlas durationMs=1.375583000000006 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:23.984Z level=INFO fiber=#1152 message="getNodeOutput completed" runId=run-atlas durationMs=1.31966599999987 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.008Z level=INFO fiber=#1158 message="getNodeOutput completed" runId=run-atlas durationMs=1.4462909999997464 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.034Z level=INFO fiber=#1164 message="getNodeOutput completed" runId=run-atlas durationMs=1.4497910000000047 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.061Z level=INFO fiber=#1170 message="getNodeOutput completed" runId=run-atlas durationMs=1.5053750000001855 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.087Z level=INFO fiber=#1176 message="getNodeOutput completed" runId=run-atlas durationMs=1.587582999999995 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.113Z level=INFO fiber=#1182 message="getNodeOutput completed" runId=run-atlas durationMs=1.6380840000001626 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.142Z level=INFO fiber=#1188 message="getNodeOutput completed" runId=run-atlas durationMs=1.6155830000002425 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.166Z level=INFO fiber=#1194 message="getNodeOutput completed" runId=run-atlas durationMs=1.4076249999998254 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.189Z level=INFO fiber=#1200 message="getNodeOutput completed" runId=run-atlas durationMs=1.5062500000003638 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.215Z level=INFO fiber=#1206 message="getNodeOutput completed" runId=run-atlas durationMs=1.388833999999406 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.243Z level=INFO fiber=#1212 message="getNodeOutput completed" runId=run-atlas durationMs=1.5161669999997684 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.266Z level=INFO fiber=#1218 message="getNodeOutput completed" runId=run-atlas durationMs=1.048083000000588 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.290Z level=INFO fiber=#1224 message="getNodeOutput completed" runId=run-atlas durationMs=1.0244170000005397 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.318Z level=INFO fiber=#1230 message="getNodeOutput completed" runId=run-atlas durationMs=1.937832999999955 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.344Z level=INFO fiber=#1236 message="getNodeOutput completed" runId=run-atlas durationMs=1.2267919999994774 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.371Z level=INFO fiber=#1242 message="getNodeOutput completed" runId=run-atlas durationMs=1.075749999999971 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.397Z level=INFO fiber=#1248 message="getNodeOutput completed" runId=run-atlas durationMs=1.1609580000003916 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.422Z level=INFO fiber=#1254 message="getNodeOutput completed" runId=run-atlas durationMs=1.2455829999998969 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.447Z level=INFO fiber=#1260 message="getNodeOutput completed" runId=run-atlas durationMs=1.1373340000000098 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.474Z level=INFO fiber=#1266 message="getNodeOutput completed" runId=run-atlas durationMs=1.383375000000342 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.497Z level=INFO fiber=#1272 message="getNodeOutput completed" runId=run-atlas durationMs=1.1657500000001164 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.522Z level=INFO fiber=#1278 message="getNodeOutput completed" runId=run-atlas durationMs=1.4216660000001866 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.548Z level=INFO fiber=#1284 message="getNodeOutput completed" runId=run-atlas durationMs=1.4617080000007263 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.576Z level=INFO fiber=#1290 message="getNodeOutput completed" runId=run-atlas durationMs=1.533542000000125 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.604Z level=INFO fiber=#1296 message="getNodeOutput completed" runId=run-atlas durationMs=1.4697089999999662 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.630Z level=INFO fiber=#1302 message="getNodeOutput completed" runId=run-atlas durationMs=1.348957999999584 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.656Z level=INFO fiber=#1308 message="getNodeOutput completed" runId=run-atlas durationMs=1.6424580000002607 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.684Z level=INFO fiber=#1314 message="getNodeOutput completed" runId=run-atlas durationMs=1.3546249999999418 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.711Z level=INFO fiber=#1320 message="getNodeOutput completed" runId=run-atlas durationMs=1.5263749999994616 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.738Z level=INFO fiber=#1326 message="getNodeOutput completed" runId=run-atlas durationMs=1.4174169999996593 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.766Z level=INFO fiber=#1332 message="getNodeOutput completed" runId=run-atlas durationMs=1.3369590000002063 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.789Z level=INFO fiber=#1338 message="getNodeOutput completed" runId=run-atlas durationMs=1.4205000000001746 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.814Z level=INFO fiber=#1344 message="getNodeOutput completed" runId=run-atlas durationMs=1.3820409999998446 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.839Z level=INFO fiber=#1350 message="getNodeOutput completed" runId=run-atlas durationMs=1.5039580000002388 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.864Z level=INFO fiber=#1356 message="getNodeOutput completed" runId=run-atlas durationMs=1.437542000000576 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.891Z level=INFO fiber=#1362 message="getNodeOutput completed" runId=run-atlas durationMs=1.8260419999996884 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.919Z level=INFO fiber=#1368 message="getNodeOutput completed" runId=run-atlas durationMs=1.398417000000336 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.945Z level=INFO fiber=#1374 message="getNodeOutput completed" runId=run-atlas durationMs=1.2905839999993987 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.971Z level=INFO fiber=#1380 message="getNodeOutput completed" runId=run-atlas durationMs=1.2030000000004293 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:24.997Z level=INFO fiber=#1386 message="getNodeOutput completed" runId=run-atlas durationMs=1.6425000000008367 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.022Z level=INFO fiber=#1392 message="getNodeOutput completed" runId=run-atlas durationMs=1.4620420000001104 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.048Z level=INFO fiber=#1398 message="getNodeOutput completed" runId=run-atlas durationMs=1.4023339999994278 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.075Z level=INFO fiber=#1404 message="getNodeOutput completed" runId=run-atlas durationMs=1.526375000000371 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.097Z level=INFO fiber=#1410 message="getNodeOutput completed" runId=run-atlas durationMs=1.1694589999997334 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.122Z level=INFO fiber=#1416 message="getNodeOutput completed" runId=run-atlas durationMs=1.4942080000000715 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.149Z level=INFO fiber=#1422 message="getNodeOutput completed" runId=run-atlas durationMs=1.81195900000057 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.175Z level=INFO fiber=#1428 message="getNodeOutput completed" runId=run-atlas durationMs=0.8137919999999212 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.200Z level=INFO fiber=#1434 message="getNodeOutput completed" runId=run-atlas durationMs=0.6176249999998618 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.222Z level=INFO fiber=#1440 message="getNodeOutput completed" runId=run-atlas durationMs=1.093416000000616 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.246Z level=INFO fiber=#1446 message="getNodeOutput completed" runId=run-atlas durationMs=1.129374999999527 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.274Z level=INFO fiber=#1452 message="getNodeOutput completed" runId=run-atlas durationMs=1.1835409999994226 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.296Z level=INFO fiber=#1458 message="getNodeOutput completed" runId=run-atlas durationMs=1.2024580000006608 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.321Z level=INFO fiber=#1464 message="getNodeOutput completed" runId=run-atlas durationMs=1.1199169999999867 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.347Z level=INFO fiber=#1470 message="getNodeOutput completed" runId=run-atlas durationMs=1.447041999999783 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.375Z level=INFO fiber=#1476 message="getNodeOutput completed" runId=run-atlas durationMs=1.0112920000001395 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.397Z level=INFO fiber=#1482 message="getNodeOutput completed" runId=run-atlas durationMs=1.293749999999818 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.421Z level=INFO fiber=#1488 message="getNodeOutput completed" runId=run-atlas durationMs=1.1329169999999067 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.446Z level=INFO fiber=#1494 message="getNodeOutput completed" runId=run-atlas durationMs=0.6699170000001686 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.472Z level=INFO fiber=#1500 message="getNodeOutput completed" runId=run-atlas durationMs=1.1537500000004002 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.496Z level=INFO fiber=#1506 message="getNodeOutput completed" runId=run-atlas durationMs=1.1587090000002718 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.522Z level=INFO fiber=#1512 message="getNodeOutput completed" runId=run-atlas durationMs=1.199916999999914 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.547Z level=INFO fiber=#1518 message="getNodeOutput completed" runId=run-atlas durationMs=1.1552499999997963 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.573Z level=INFO fiber=#1524 message="getNodeOutput completed" runId=run-atlas durationMs=1.5434999999997672 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.600Z level=INFO fiber=#1530 message="getNodeOutput completed" runId=run-atlas durationMs=1.307875000000422 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.624Z level=INFO fiber=#1536 message="getNodeOutput completed" runId=run-atlas durationMs=1.2522500000004584 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.653Z level=INFO fiber=#1542 message="getNodeOutput completed" runId=run-atlas durationMs=1.4460840000001554 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.677Z level=INFO fiber=#1548 message="getNodeOutput completed" runId=run-atlas durationMs=1.5067919999992228 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.705Z level=INFO fiber=#1554 message="getNodeOutput completed" runId=run-atlas durationMs=1.5178329999998823 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.733Z level=INFO fiber=#1560 message="getNodeOutput completed" runId=run-atlas durationMs=1.4982920000002196 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.760Z level=INFO fiber=#1566 message="getNodeOutput completed" runId=run-atlas durationMs=1.591457999999875 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
timestamp=2026-06-15T01:11:25.789Z level=INFO fiber=#1572 message="getNodeOutput completed" runId=run-atlas durationMs=1.6555410000000848 nodeId=complete errorCode=NodeNotFound status=error iteration=0 rowBytes=0 service=smithers
313 |     if (latest.ok && latest.payload.status === "produced") {
314 |       return latest.payload;
315 |     }
316 |     await sleep(20);
317 |   }
318 |   throw new Error(`Timed out waiting for ${runId}/${nodeId}; latest=${JSON.stringify(latest)}`);
                  ^
error: Timed out waiting for run-atlas/complete; latest={"type":"res","id":"getNodeOutput:5f3b7597-a549-4fc8-b8e8-1540b60748e4","ok":false,"apiVersion":"v1","error":{"version":"v1","code":"NodeNotFound","message":"Node not found: complete"}}
      at waitForNodeOutput (/Users/williamcory/vibecode-room/.smithers/workflows/.smithers/wt/cue-smithers-seam-dispatcher/test/e2e/fleet.e2e.ts:318:13)
      at async <anonymous> (/Users/williamcory/vibecode-room/.smithers/workflows/.smithers/wt/cue-smithers-seam-dispatcher/test/e2e/fleet.e2e.ts:63:35)
(fail) seam durability recovery e2e > seam steering and per-process pause stay isolated across two durable runs [5285.49ms]

 0 pass
 1 filtered out
 1 fail
Ran 1 test across 1 file. [5.76s]
exit=1
